Fecha,item_name,Precio unita COP,Costo Unit COP,quantity,transaction_type,received_by,time_of_sale
2024-05-13 00:00:00,Cold coffee,3000.0,1950.0,101.0,Online,Mrs.,Night
Fecha Desconocida,nan,0.0,0.0,0.0,nan,nan,nan
2024-10-17 00:00:00,Cold coffee,3000.0,1950.0,99.0,Cash,Mr.,Morning
2024-02-23 00:00:00,Sandwich,4500.0,2925.0,90.0,Cash,Mrs.,Afternoon
Fecha Desconocida,nan,0.0,0.0,0.0,nan,nan,nan
2024-05-06 00:00:00,Chocorramo,2900.0,1885.0,84.0,Online,Mr.,Evening
2024-05-26 00:00:00,Torta de queso,1900.0,1235.0,73.0,Cash,Mr.,Night
2024-07-07 00:00:00,Cold coffee,3000.0,1950.0,65.0,Cash,Mr.,Evening
Fecha Desconocida,nan,0.0,0.0,0.0,nan,nan,nan
2024-08-04 00:00:00,cafe expresso,1500.0,975.0,86.0,Cash,Mrs.,Midnight
Fecha Desconocida,nan,0.0,0.0,0.0,nan,nan,nan
Fecha Desconocida,nan,0.0,0.0,0.0,nan,nan,nan
Fecha Desconocida,nan,0.0,0.0,0.0,nan,nan,nan
2024-04-16 00:00:00,cafe expresso,1500.0,975.0,69.0,Cash,Mrs.,Morning
2024-01-05 00:00:00,Sandwich,4500.0,2925.0,96.0,Online,Mr.,Evening
Fecha Desconocida,nan,0.0,0.0,0.0,nan,nan,nan
2024-11-08 00:00:00,Sandwich,4500.0,2925.0,84.0,Online,Mrs.,Afternoon
Fecha Desconocida,nan,0.0,0.0,0.0,nan,nan,nan
Fecha Desconocida,nan,0.0,0.0,0.0,nan,nan,nan
2024-03-15 00:00:00,Chocorramo,2900.0,1885.0,64.0,Online,Mrs.,Afternoon
2024-02-05 00:00:00,Chocorramo,2900.0,1885.0,94.0,Cash,Mr.,Evening
2024-01-10 00:00:00,papas de pollo,2700.0,1755.0,66.0,Cash,Mrs.,Afternoon
2024-10-04 00:00:00,Cocacola 1.5lt,7000.0,4550.0,64.0,Online,Mrs.,Evening
Fecha Desconocida,nan,0.0,0.0,0.0,nan,nan,nan
2024-07-03 00:00:00,Empanadas Carne,1500.0,975.0,60.0,Cash,Mr.,Night
2024-11-13 00:00:00,cafe expresso,1500.0,975.0,62.0,Online,Mrs.,Morning
2024-04-16 00:00:00,Empanadas Carne,1500.0,975.0,67.0,Online,Mr.,Afternoon
2024-11-25 00:00:00,Empanadas Carne,1500.0,975.0,73.0,Cash,Mrs.,Morning
2024-11-05 00:00:00,cafe expresso,1500.0,975.0,79.0,Cash,Mrs.,Midnight
2024-06-30 00:00:00,Sandwich,4500.0,2925.0,78.0,Online,Mr.,Evening
Fecha Desconocida,nan,0.0,0.0,0.0,nan,nan,nan
2024-10-09 00:00:00,Cocacola 1.5lt,7000.0,4550.0,84.0,Cash,Mrs.,Evening
2024-11-16 00:00:00,Cocacola 1.5lt,7000.0,4550.0,75.0,Online,Mr.,Night
2024-12-25 00:00:00,cafe americano,1800.0,1170.0,102.0,Cash,Mr.,Evening
2024-07-17 00:00:00,Sandwich,4500.0,2925.0,102.0,Online,Mr.,Night
2024-08-06 00:00:00,Pastel pollo,2300.0,1495.0,92.0,Online,Mr.,Midnight
Fecha Desconocida,nan,0.0,0.0,0.0,nan,nan,nan
2024-06-26 00:00:00,Sandwich,4500.0,2925.0,71.0,Cash,Mr.,Morning
2024-05-14 00:00:00,Sandwich,4500.0,2925.0,91.0,Online,Mrs.,Evening
2024-03-22 00:00:00,cafe americano,1800.0,1170.0,95.0,Online,Mrs.,Afternoon
Fecha Desconocida,nan,0.0,0.0,0.0,nan,nan,nan
2024-01-10 00:00:00,Chocorramo,2900.0,1885.0,81.0,Online,Mrs.,Morning
2024-05-08 00:00:00,Chocorramo,2900.0,1885.0,92.0,Online,Mrs.,Evening
2024-09-18 00:00:00,papas de pollo,2700.0,1755.0,63.0,Cash,Mrs.,Afternoon
2024-11-08 00:00:00,papas de pollo,2700.0,1755.0,92.0,Cash,Mr.,Evening
Fecha Desconocida,nan,0.0,0.0,0.0,nan,nan,nan
